INDICADOR DA SOJA ESALQ/BM&FBOVESPA - PARANAGUÁ,,
,,
Fonte: Cepea,,
Data,À vista R$,À vista US$
30/10/2012,"75,73","37,29"
31/10/2012,"75,73","37,31"
01/11/2012,"75,73","37,27"
05/11/2012,"75,73","37,21"
06/11/2012,"75,73","37,23"
07/11/2012,"75,73","37,21"
08/11/2012,"75,73","37,09"
09/11/2012,"75,73","36,98"
12/11/2012,"75,73","36,91"
13/11/2012,"75,73","36,51"
14/11/2012,"75,73","36,64"
16/11/2012,"75,73","36,41"
19/11/2012,"75,73","36,43"
20/11/2012,"75,73","36,32"
21/11/2012,"75,73","36,17"
22/11/2012,"75,73","36,11"
23/11/2012,"75,73","36,36"
26/11/2012,"75,73","36,37"
27/11/2012,"75,73","36,39"
28/11/2012,"75,73","36,27"
29/11/2012,"75,73","36,1"
30/11/2012,"75,73","35,6"
03/12/2012,"75,73","35,74"
04/12/2012,"75,73","35,77"
05/12/2012,"75,73","36,08"
06/12/2012,"75,73","36,43"
07/12/2012,"75,73","36,29"
10/12/2012,"75,73","36,44"
11/12/2012,"75,73","36,41"
12/12/2012,"75,73","36,51"
13/12/2012,"75,73","36,37"
14/12/2012,"75,73","36,27"
17/12/2012,"75,73","36,13"
18/12/2012,"75,73","36,25"
19/12/2012,"75,73","36,57"
20/12/2012,"75,73","36,73"
21/12/2012,"75,73","36,53"
26/12/2012,"75,73","36,85"
27/12/2012,"75,73","37,05"
28/12/2012,"75,73","37,03"
02/01/2013,"75,73","37,03"
03/01/2013,"75,73","37,2"
04/01/2013,"75,73","37,16"
07/01/2013,"75,73","37,29"
08/01/2013,"75,73","37,12"
09/01/2013,"75,73","37,16"
10/01/2013,"75,73","37,31"
11/01/2013,"75,73","37,2"
14/01/2013,"75,73","37,27"
15/01/2013,"75,73","37,2"
16/01/2013,"75,73","37,05"
17/01/2013,"75,73","37,07"
18/01/2013,"75,73","37,03"
21/01/2013,"75,73","37,09"
22/01/2013,"75,73","37,05"
23/01/2013,"64,63","31,71"
24/01/2013,"63,56","31,29"
25/01/2013,"63,56","31,31"
28/01/2013,"63,56","31,75"
29/01/2013,"63,56",32
30/01/2013,"64,51","32,42"
31/01/2013,"64,51","32,47"
01/02/2013,"64,7","32,56"
04/02/2013,"63,43","31,82"
05/02/2013,65,"32,73"
06/02/2013,"64,57","32,46"
07/02/2013,"64,57","32,74"
08/02/2013,"64,57","32,74"
13/02/2013,"64,57","32,84"
14/02/2013,"64,57","32,96"
15/02/2013,"64,57","32,83"
18/02/2013,"64,57","32,89"
19/02/2013,"63,18","32,32"
20/02/2013,"64,19","32,69"
21/02/2013,"64,65","32,73"
22/02/2013,"64,5","32,71"
25/02/2013,63,"31,87"
26/02/2013,"62,5","31,5"
27/02/2013,"62,5","31,68"
28/02/2013,"62,5","31,63"
01/03/2013,"62,5","31,53"
04/03/2013,"62,36","31,53"
05/03/2013,"63,03","32,06"
06/03/2013,"63,5","32,25"
07/03/2013,"62,8","32,02"
08/03/2013,"62,5","32,05"
11/03/2013,"62,4","31,87"
12/03/2013,"62,5","31,86"
13/03/2013,62,"31,44"
14/03/2013,"61,81","31,26"
15/03/2013,"60,7","30,61"
18/03/2013,"60,7","30,52"
19/03/2013,"60,7","30,55"
20/03/2013,60,"30,12"
21/03/2013,"60,79","30,29"
22/03/2013,"61,19","30,38"
25/03/2013,"61,5","30,55"
26/03/2013,"61,78","30,63"
27/03/2013,62,"30,88"
28/03/2013,62,"30,66"
01/04/2013,62,"30,69"
02/04/2013,"59,31","29,33"
03/04/2013,"59,12","29,21"
04/04/2013,"59,12","29,34"
05/04/2013,"59,12","29,74"
08/04/2013,"58,76","29,53"
09/04/2013,"58,23","29,34"
10/04/2013,"58,23","29,44"
11/04/2013,"58,5","29,59"
12/04/2013,"59,18","30,04"
15/04/2013,"59,18","29,66"
16/04/2013,"59,25","29,71"
17/04/2013,"59,25","29,63"
18/04/2013,"60,05","29,76"
19/04/2013,60,"29,85"
22/04/2013,"59,8","29,6"
23/04/2013,"59,74","29,53"
24/04/2013,"59,12","29,31"
25/04/2013,"59,25","29,51"
26/04/2013,"59,93","29,98"
29/04/2013,"60,75","30,28"
30/04/2013,60,"29,97"
02/05/2013,60,"29,84"
03/05/2013,"60,75","30,19"
06/05/2013,"59,72","29,64"
07/05/2013,"60,57","30,2"
08/05/2013,"59,6","29,73"
09/05/2013,"59,72","29,67"
10/05/2013,"59,72","29,46"
13/05/2013,"60,3",30
14/05/2013,60,"29,76"
15/05/2013,60,"29,62"
16/05/2013,"61,26","30,18"
17/05/2013,"62,12","30,48"
20/05/2013,"62,12","30,47"
21/05/2013,"62,12","30,48"
22/05/2013,"64,52","31,46"
23/05/2013,"64,52","31,53"
24/05/2013,"64,52","31,47"
27/05/2013,"64,52","31,38"
28/05/2013,"64,52","31,12"
29/05/2013,"64,52","30,58"
31/05/2013,"64,52","30,05"
03/06/2013,"64,52","30,32"
04/06/2013,"66,51","31,12"
05/06/2013,"68,06","31,92"
06/06/2013,67,"31,57"
07/06/2013,"67,79","31,74"
10/06/2013,"67,24","31,3"
11/06/2013,"68,64","32,12"
12/06/2013,"69,05","32,09"
13/06/2013,"69,05","32,24"
14/06/2013,"68,68","32,03"
17/06/2013,"68,68","31,62"
18/06/2013,"69,25","31,81"
19/06/2013,70,"31,75"
20/06/2013,"70,31","31,12"
21/06/2013,"70,96","31,62"
24/06/2013,"70,08","31,47"
25/06/2013,"69,91","31,63"
26/06/2013,"70,45","32,17"
27/06/2013,"69,15","31,5"
28/06/2013,"69,15",31
01/07/2013,"69,64","31,23"
02/07/2013,70,"31,13"
03/07/2013,"70,13","30,91"
04/07/2013,"70,13","31,03"
05/07/2013,"70,27","31,06"
08/07/2013,70,31
09/07/2013,70,"30,92"
10/07/2013,"70,49","31,05"
11/07/2013,"70,26","31,12"
12/07/2013,"70,26","30,99"
15/07/2013,"69,32","31,11"
16/07/2013,"70,4","31,19"
17/07/2013,"70,4","31,56"
18/07/2013,"69,41","31,15"
19/07/2013,"70,57","31,52"
22/07/2013,"71,57","32,01"
23/07/2013,"71,83","32,3"
24/07/2013,"71,83","31,92"
25/07/2013,65,"28,97"
26/07/2013,65,"28,82"
29/07/2013,"65,03","28,66"
30/07/2013,"66,02","28,95"
31/07/2013,"66,77","29,31"
01/08/2013,"66,7","28,96"
02/08/2013,"66,7","29,27"
05/08/2013,"64,14","27,89"
06/08/2013,"64,92","28,24"
07/08/2013,"65,15","28,2"
08/08/2013,"64,97","28,44"
09/08/2013,65,"28,61"
12/08/2013,66,"28,86"
13/08/2013,"66,88","28,97"
14/08/2013,"67,94","29,25"
15/08/2013,70,"29,88"
16/08/2013,"70,65","29,54"
19/08/2013,"72,51","30,04"
20/08/2013,"72,34","30,22"
21/08/2013,"73,34","30,11"
22/08/2013,"73,7","30,23"
23/08/2013,"72,5","30,77"
26/08/2013,"75,3","31,53"
27/08/2013,"75,05","31,65"
28/08/2013,"74,86","31,94"
29/08/2013,"75,13","31,59"
30/08/2013,"73,67","30,91"
02/09/2013,"73,67","31,02"
03/09/2013,"74,57","31,6"
04/09/2013,"74,57","31,65"
05/09/2013,"74,91","32,25"
06/09/2013,"73,3","31,77"
09/09/2013,"74,32","32,64"
10/09/2013,"71,83","31,42"
11/09/2013,"73,83","32,48"
12/09/2013,"73,83","32,48"
13/09/2013,"76,55","33,56"
16/09/2013,"74,85","32,87"
17/09/2013,"74,85","33,13"
18/09/2013,"73,68","33,61"
19/09/2013,"73,68","33,46"
20/09/2013,"73,68","33,2"
23/09/2013,"72,09","32,77"
24/09/2013,"72,09","32,81"
25/09/2013,"71,64","32,17"
26/09/2013,"71,64","31,9"
27/09/2013,"71,64","31,71"
30/09/2013,"71,64","32,33"
01/10/2013,70,"31,49"
02/10/2013,70,"31,85"
03/10/2013,"72,22","32,81"
04/10/2013,"73,84","33,4"
07/10/2013,"73,84","33,46"
08/10/2013,"73,84","33,47"
09/10/2013,"73,84","33,47"
10/10/2013,"73,84","33,89"
11/10/2013,"73,84","33,9"
14/10/2013,"73,84","33,95"
15/10/2013,"73,84","33,81"
16/10/2013,"73,84","33,93"
17/10/2013,"73,84","34,15"
18/10/2013,"73,84","33,97"
21/10/2013,"73,84","33,9"
22/10/2013,75,"34,5"
23/10/2013,75,"34,26"
24/10/2013,75,"34,03"
25/10/2013,75,"34,26"
28/10/2013,75,"34,37"
29/10/2013,75,"34,39"
30/10/2013,75,"34,14"
31/10/2013,75,"33,62"
01/11/2013,75,"33,27"
04/11/2013,75,"33,39"
05/11/2013,75,"32,72"
06/11/2013,75,"32,87"
07/11/2013,75,"32,52"
08/11/2013,75,"32,4"
11/11/2013,75,"32,12"
12/11/2013,75,"32,13"
13/11/2013,"77,25","33,1"
14/11/2013,"77,25","33,3"
18/11/2013,"77,25","34,06"
19/11/2013,"77,25","33,94"
20/11/2013,"77,25","33,91"
21/11/2013,"77,25","33,49"
22/11/2013,"77,25","33,81"
25/11/2013,"77,25","33,82"
26/11/2013,"77,25","33,65"
27/11/2013,"77,25","33,33"
28/11/2013,"77,25","33,31"
29/11/2013,"77,25","33,07"
02/12/2013,"77,25","32,76"
03/12/2013,"77,25","32,5"
04/12/2013,"77,25","32,34"
05/12/2013,"77,25","32,69"
06/12/2013,"77,25","33,13"
09/12/2013,"77,25","33,3"
10/12/2013,"77,25","33,47"
11/12/2013,"77,25","32,98"
12/12/2013,"77,25","32,97"
13/12/2013,"77,25","33,08"
16/12/2013,"77,25","33,17"
17/12/2013,"77,25","33,28"
18/12/2013,"77,25","32,97"
19/12/2013,"77,25","32,87"
20/12/2013,"77,25","32,44"
23/12/2013,"77,25","32,72"
26/12/2013,"77,25","32,73"
27/12/2013,"77,25","32,98"
30/12/2013,"77,25","32,79"
02/01/2014,"77,25","32,31"
03/01/2014,"77,25","32,51"
06/01/2014,"77,25","32,5"
07/01/2014,"77,25","32,53"
08/01/2014,"77,25","32,32"
09/01/2014,"73,34","30,6"
10/01/2014,"73,34","31,01"
13/01/2014,"73,34","31,14"
14/01/2014,"73,34","31,13"
15/01/2014,"73,34","31,13"
16/01/2014,"73,34","31,04"
17/01/2014,"73,34","31,22"
20/01/2014,"73,34","31,36"
21/01/2014,"73,34","31,05"
22/01/2014,"68,15","28,77"
23/01/2014,68,"28,33"
24/01/2014,68,"28,37"
27/01/2014,68,"28,08"
28/01/2014,"68,32","28,15"
29/01/2014,"67,55","27,73"
30/01/2014,"67,89","28,1"
31/01/2014,"68,2","28,2"
03/02/2014,"66,94","27,49"
04/02/2014,"67,44","27,96"
05/02/2014,"67,88","28,29"
06/02/2014,"66,2","27,78"
07/02/2014,"66,2","27,83"
10/02/2014,"66,2","27,5"
11/02/2014,"66,2","27,55"
12/02/2014,"66,2","27,32"
13/02/2014,"66,2","27,51"
14/02/2014,"71,82","30,13"
17/02/2014,"71,82","30,09"
18/02/2014,"71,58","29,91"
19/02/2014,72,"30,1"
20/02/2014,72,"30,33"
21/02/2014,"71,6","30,39"
24/02/2014,"71,6","30,55"
25/02/2014,"72,21","30,87"
26/02/2014,"72,83","30,94"
27/02/2014,"73,67","31,73"
28/02/2014,"73,67","31,46"
05/03/2014,"73,67","31,78"
06/03/2014,"72,5","31,28"
07/03/2014,"74,27","31,62"
10/03/2014,"74,27","31,58"
11/03/2014,"73,21","30,98"
12/03/2014,"73,21","31,02"
13/03/2014,"72,24","30,55"
14/03/2014,"72,24","30,73"
17/03/2014,"72,24","30,75"
18/03/2014,"72,24","30,86"
19/03/2014,"72,73","30,92"
20/03/2014,"72,73","31,21"
21/03/2014,"72,73","31,3"
24/03/2014,"72,73","31,34"
25/03/2014,70,"30,34"
26/03/2014,"71,48","30,95"
27/03/2014,"70,09","30,92"
28/03/2014,"70,04","30,97"
31/03/2014,"70,5","31,1"
01/04/2014,"71,83","31,7"
02/04/2014,"71,88","31,64"
03/04/2014,72,"31,54"
04/04/2014,72,"32,09"
07/04/2014,72,"32,48"
08/04/2014,69,"31,29"
09/04/2014,"70,57","32,11"
10/04/2014,"69,77","31,7"
11/04/2014,"69,55","31,33"
14/04/2014,"69,38","31,3"
15/04/2014,"71,61","32,01"
16/04/2014,"71,99","32,12"
17/04/2014,72,"32,14"
22/04/2014,72,"32,11"
23/04/2014,72,"32,39"
24/04/2014,"69,51","31,35"
25/04/2014,"70,46","31,43"
28/04/2014,"71,53","32,12"
29/04/2014,"71,68","32,1"
30/04/2014,"71,46","31,99"
02/05/2014,"71,46","32,17"
05/05/2014,"69,85","31,09"
06/05/2014,"69,37","31,15"
07/05/2014,"69,07","31,11"
08/05/2014,"69,81","31,57"
09/05/2014,"70,42","31,76"
12/05/2014,"70,52","31,78"
13/05/2014,"69,99","31,6"
14/05/2014,"70,28","31,84"
15/05/2014,"70,42","31,69"
16/05/2014,"70,03","31,64"
19/05/2014,"70,49","31,92"
20/05/2014,"71,12","32,06"
21/05/2014,"70,9","32,1"
22/05/2014,"72,13","32,55"
23/05/2014,"71,77","32,27"
26/05/2014,"71,77","32,27"
27/05/2014,"71,89","32,08"
28/05/2014,"71,46",32
29/05/2014,"71,44","32,12"
30/05/2014,"71,41","31,88"
02/06/2014,"72,09","31,72"
03/06/2014,"72,22","31,69"
04/06/2014,"72,5","31,74"
05/06/2014,"72,01","31,8"
06/06/2014,"72,01","32,03"
09/06/2014,"70,5","31,63"
10/06/2014,"70,5","31,66"
11/06/2014,"70,5","31,53"
12/06/2014,"70,5","31,57"
13/06/2014,"70,83","31,76"
16/06/2014,"70,14","31,37"
17/06/2014,"70,14","31,09"
18/06/2014,"70,22","31,49"
20/06/2014,"70,5","31,6"
23/06/2014,"70,5","31,79"
24/06/2014,"70,31","31,58"
25/06/2014,"70,31","31,87"
26/06/2014,"70,46","32,06"
27/06/2014,"70,46","32,06"
30/06/2014,"70,46","31,85"
01/07/2014,"69,72","31,62"
02/07/2014,"69,72","31,35"
03/07/2014,"69,49","31,38"
04/07/2014,"69,49","31,37"
07/07/2014,"69,49","31,23"
08/07/2014,"69,49","31,39"
09/07/2014,"69,49","31,34"
10/07/2014,"69,49","31,29"
11/07/2014,"69,49","31,27"
14/07/2014,66,"29,82"
15/07/2014,"65,13","29,31"
16/07/2014,"65,01","29,26"
17/07/2014,"65,42","29,08"
18/07/2014,"65,21","29,24"
21/07/2014,"65,06","29,27"
22/07/2014,"65,06","29,43"
23/07/2014,"65,57","29,54"
24/07/2014,"66,06","29,76"
25/07/2014,"66,06","29,65"
28/07/2014,"66,85","30,07"
29/07/2014,"66,85","29,98"
30/07/2014,"66,85","29,74"
31/07/2014,"66,85","29,45"
01/08/2014,"66,85","29,57"
04/08/2014,"66,85","29,59"
05/08/2014,"66,08","28,92"
06/08/2014,"66,08","29,07"
07/08/2014,"66,08","28,77"
08/08/2014,"67,13","29,38"
11/08/2014,"67,13","29,52"
12/08/2014,"67,13","29,46"
13/08/2014,"67,13","29,42"
14/08/2014,"67,13","29,56"
15/08/2014,"67,13","29,65"
18/08/2014,"67,13","29,73"
19/08/2014,"67,44","29,96"
20/08/2014,"67,51","29,87"
21/08/2014,"67,84","29,94"
22/08/2014,"67,43","29,57"
25/08/2014,"67,43","29,5"
26/08/2014,"67,43","29,76"
27/08/2014,"67,43","29,93"
28/08/2014,"67,43","30,06"
29/08/2014,"67,43","30,08"
01/09/2014,"67,43","30,08"
02/09/2014,"67,43","30,05"
03/09/2014,"67,43","30,17"
04/09/2014,"62,94","28,05"
05/09/2014,"62,94","28,06"
08/09/2014,"62,94","27,78"
09/09/2014,"62,94","27,51"
10/09/2014,"62,94","27,48"
11/09/2014,"62,94","27,46"
12/09/2014,"62,94","26,92"
15/09/2014,"62,94","26,87"
16/09/2014,"62,94","27,02"
17/09/2014,"62,94","26,73"
18/09/2014,"62,04","26,23"
19/09/2014,"62,04","26,09"
22/09/2014,"62,04","25,9"
23/09/2014,"61,81","25,67"
24/09/2014,"61,81","25,92"
25/09/2014,"61,81","25,44"
26/09/2014,"61,81","25,6"
29/09/2014,"61,17","24,96"
30/09/2014,"61,17","24,97"
01/10/2014,"61,17","24,63"
02/10/2014,"61,17","24,59"
03/10/2014,"61,17","24,74"
06/10/2014,"61,17","25,18"
07/10/2014,"61,17","25,42"
08/10/2014,"61,17","25,69"
09/10/2014,"61,17","25,62"
10/10/2014,"61,17","25,3"
13/10/2014,"61,17","25,6"
14/10/2014,"61,17","25,47"
15/10/2014,"61,17","25,09"
16/10/2014,"61,17","24,78"
17/10/2014,"61,17","25,11"
20/10/2014,"61,17","24,85"
21/10/2014,"61,17","24,73"
22/10/2014,"61,17","24,59"
23/10/2014,"61,17","24,38"
24/10/2014,"61,17","24,84"
27/10/2014,"61,17","24,22"
28/10/2014,"61,17","24,75"
29/10/2014,"61,17","24,82"
30/10/2014,"61,17","25,35"
31/10/2014,"61,17","24,75"
03/11/2014,"61,17","24,44"
04/11/2014,"61,17","24,38"
05/11/2014,"61,17","24,34"
06/11/2014,"61,17","23,99"
07/11/2014,"61,17","23,84"
10/11/2014,"61,17","23,94"
11/11/2014,"61,17","23,87"
12/11/2014,"61,17","23,89"
13/11/2014,"61,17","23,56"
14/11/2014,"61,17","23,58"
17/11/2014,"61,17","23,51"
18/11/2014,"61,17","23,63"
19/11/2014,"61,17","23,71"
20/11/2014,"61,17","23,78"
21/11/2014,"61,17","24,33"
24/11/2014,"61,17","23,99"
25/11/2014,"61,17","24,1"
26/11/2014,"61,17","24,42"
27/11/2014,"61,17","24,28"
28/11/2014,"61,17","23,83"
01/12/2014,"61,17","23,96"
02/12/2014,"61,17","23,76"
03/12/2014,"61,17","23,94"
04/12/2014,"61,17","23,65"
05/12/2014,"61,17","23,56"
08/12/2014,"61,17","23,43"
09/12/2014,"61,17","23,57"
10/12/2014,"61,17","23,42"
11/12/2014,"61,17","23,07"
12/12/2014,"61,17",23
15/12/2014,"61,17","22,77"
16/12/2014,"61,17","22,32"
17/12/2014,"61,17","22,64"
18/12/2014,"61,17","23,05"
19/12/2014,"61,17","23,03"
22/12/2014,"61,17","22,98"
23/12/2014,"61,17","22,6"
26/12/2014,"61,17","22,85"
29/12/2014,"61,17","22,62"
30/12/2014,"61,17","23,04"
02/01/2015,"61,17","22,72"
05/01/2015,"61,17","22,52"
06/01/2015,"61,17","22,67"
07/01/2015,"61,17","22,6"
08/01/2015,"61,17","22,93"
09/01/2015,"61,17","23,18"
12/01/2015,"61,17","22,93"
13/01/2015,"61,17","23,23"
14/01/2015,"61,17","23,35"
15/01/2015,"61,17","23,22"
16/01/2015,"61,17","23,34"
19/01/2015,"61,17","23,08"
20/01/2015,"61,17","23,38"
21/01/2015,"61,17","23,47"
22/01/2015,"61,17","23,75"
23/01/2015,"61,17","23,69"
26/01/2015,"61,17","23,65"
27/01/2015,"61,03","23,74"
28/01/2015,"61,03","23,7"
29/01/2015,"61,03","23,4"
30/01/2015,"61,03","22,73"
02/02/2015,"61,5","22,67"
03/02/2015,"62,21","23,09"
04/02/2015,"61,98","22,56"
05/02/2015,"61,98","22,6"
06/02/2015,"62,35","22,49"
09/02/2015,63,"22,66"
10/02/2015,63,"22,25"
11/02/2015,63,"21,95"
12/02/2015,63,"22,25"
13/02/2015,63,"22,22"
18/02/2015,63,"22,15"
19/02/2015,65,"22,69"
20/02/2015,"65,83","22,92"
23/02/2015,"65,83","22,91"
24/02/2015,"65,28","23,03"
25/02/2015,"65,28","22,75"
26/02/2015,"65,84","22,88"
27/02/2015,"65,84","23,05"
02/03/2015,"65,84","22,76"
03/03/2015,"65,84","22,56"
04/03/2015,"65,84","22,1"
05/03/2015,"65,84","21,88"
06/03/2015,"65,84","21,59"
09/03/2015,"65,84","21,08"
10/03/2015,"67,32","21,65"
11/03/2015,"67,32","21,54"
12/03/2015,"67,32","21,34"
13/03/2015,"67,32","20,65"
16/03/2015,"67,32","20,74"
17/03/2015,"67,32","20,74"
18/03/2015,"67,32","20,94"
19/03/2015,"67,32","20,43"
20/03/2015,"69,44","21,45"
23/03/2015,"69,81","22,16"
24/03/2015,"69,81","22,34"
25/03/2015,"69,95","21,88"
26/03/2015,"69,95","21,94"
27/03/2015,"69,95","21,62"
30/03/2015,"70,65","21,95"
31/03/2015,"70,65","22,08"
01/04/2015,"70,65","22,27"
02/04/2015,"70,65","22,59"
06/04/2015,"70,65","22,61"
07/04/2015,"70,65","22,62"
08/04/2015,"70,65","23,13"
09/04/2015,"70,65","23,03"
10/04/2015,"70,65","22,89"
13/04/2015,"70,65","22,64"
14/04/2015,"70,65","23,07"
15/04/2015,"70,65","23,24"
16/04/2015,"70,65","23,47"
17/04/2015,"70,65","23,21"
20/04/2015,"70,65","23,36"
22/04/2015,"70,65","23,46"
23/04/2015,"70,65","23,72"
24/04/2015,"70,65","23,89"
27/04/2015,"65,09","22,3"
28/04/2015,"65,01","22,11"
29/04/2015,"65,01","22,01"
30/04/2015,"65,01","21,6"
04/05/2015,"67,73","21,94"
05/05/2015,"68,4","22,26"
06/05/2015,"68,63","22,55"
07/05/2015,"67,98","22,48"
08/05/2015,"66,43","22,28"
11/05/2015,"67,37","22,1"
12/05/2015,"67,37","22,28"
13/05/2015,"65,84","21,67"
14/05/2015,"65,44","21,84"
15/05/2015,"65,07","21,72"
18/05/2015,"66,22","21,94"
19/05/2015,"65,98","21,71"
20/05/2015,"65,01","21,63"
21/05/2015,"64,98","21,37"
22/05/2015,"65,6","21,24"
25/05/2015,"65,4","21,1"
26/05/2015,"66,79","21,19"
27/05/2015,"67,08","21,33"
28/05/2015,"66,95","21,18"
29/05/2015,"67,9","21,32"
01/06/2015,"67,45","21,24"
02/06/2015,"67,48","21,53"
03/06/2015,"66,88","21,35"
05/06/2015,"67,98","21,58"
08/06/2015,"67,03","21,54"
09/06/2015,"66,76","21,55"
10/06/2015,"67,57","21,68"
11/06/2015,"67,37","21,7"
12/06/2015,"66,75","21,43"
15/06/2015,"66,23","21,17"
